transaction_id,client_id,transaction_date,service,amount,payment_method,city,consultant
371912a3-97e3-434c-95ab-d5cc4d882ee9,9d674514-c1b7-4ce4-9dd6-07221de5046f,2025-02-06 10:02:49,Управление активами,118357.606723671,Кредитная карта,Michellehaven,Dylan Martin
d1986fee-8043-4f92-b7de-9f1b104681aa,a2ffe574-c538-4d36-b6ee-f958680bf6f7,2025-01-12 01:22:02,Неизвестная услуга,57232.6813673364,Кредитная карта,Ronaldville,Teresa Baker
1a6a01c0-9f2f-47ff-a47f-ce733bc75888,0cb13517-accf-4a96-b00b-3a2f8402ae9b,2025-01-03 22:03:47,Неизвестная услуга,109113.41918803,Банковский перевод,New Ryan,Edwin Cantrell
92e99c87-3970-4a96-b770-2d6f3e874046,51033fd8-85da-4247-bcd9-6962746d4997,INVALID_DATE,Управление активами,95451.7194183561,Кредитная карта,New Dianechester,Ethan Lowe
84fd88cb-90fd-4dd5-8ff5-c8306408b3f4,47672255-c9c3-4c80-ba06-77522b8cd326,2025-02-12 20:32:26,Налоговое планирование,43849.71305507447,Кредитная карта,New Chelseaberg,Patricia Haas
c260fb5e-724b-4e35-81e2-17d91f78c1de,58fb9f92-3dd3-46e4-ab8b-20fbd9795adc,2025-02-08 07:08:12,Налоговое планирование,64743.5516383469,Банковский перевод,Erichaven,Laura Herrera
d2284d47-f776-42a4-92a3-3a53f95a007b,f3607503-324a-4f2c-a968-9a31d880a7f5,2025-03-18 10:37:50,Структурирование капитала,89480.5527022335,Кредитная карта,East Rachelmouth,Katherine Smith
63e68dd4-2b9e-4bf6-b1cf-333f77f72d9d,e7f09b2d-28c4-44f3-847e-69d5e6455150,2025-01-29 09:41:13,Инвестиционное консультирование,71895.8205777108,Неизвестно,Krystalland,John Wolfe
32e8b05c-314e-49c6-ac79-d7199bd698bb,d580b712-0d55-4c63-8f62-a02e8e4bbadf,2025-02-25 05:57:21,Управление активами,43849.71305507447,Кредитная карта,New Tommyborough,Jessica Bates
d3ff9706-155d-4b78-9f0b-90543db4a48b,c58bfc44-667e-4509-b5a0-5a2f226d6b15,2025-01-02 00:00:38,Управление активами,19900.304012351,Банковский перевод,Krystalland,Jordan Phillips
7e327734-29a0-476f-927d-99b71ab6fafe,b535d3dd-0277-4199-bab9-b8e5a5c706e5,2025-02-26 06:54:41,Управление активами,65863.0264099103,Кредитная карта,North Patrickport,Ethan Lowe
3ebb2f41-dc5f-4fa9-93d9-489ee5be42cf,deb732c1-5fe8-4362-9cf2-c47f968c9e71,2025-02-05 12:03:36,Финансовое планирование,14960.6451660038,Наличные,North Hannahmouth,David Palmer
ea758379-46c7-452e-8b1e-c76cc50791ec,48148874-a587-4566-b762-d27821bf7589,2025-01-02 15:44:01,Управление активами,29987.1676764629,Наличные,Dannyburgh,Gary Stevenson
a4a8ed8a-7272-4e5d-96db-a6e14f98daf3,fd031bb0-133a-47d1-8763-aefbb04279ca,INVALID_DATE,Инвестиционное консультирование,7159.02006306243,Банковский перевод,Port Jordan,Antonio Benton
d4707ec2-ed1c-4b50-875e-f4c22009031a,81d6bcf1-c96f-4782-bed5-008678da0453,2025-03-05 05:07:42,Налоговое планирование,55587.2160837142,Кредитная карта,East Melissaville,Wendy Cooper
8020978d-b06d-4d6a-a5f6-c478b53ab28f,b6b76e5d-5d1d-4940-844e-5151474f2cbb,2025-02-07 11:25:06,Налоговое планирование,19395.0678405389,Банковский перевод,New Zacharyport,Stephen Jones
90318791-0308-49df-adc3-bee2a0e27df7,9fe9441a-34f5-4205-92ae-75836c2400a6,2025-01-13 11:31:07,Управление активами,79548.0559024661,Банковский перевод,Bondstad,Travis Curtis
895834f4-df6b-4764-8e2c-d1d9fb8ef0f0,eeebe610-b178-4a0f-b7b3-cc7f9593f9fc,2025-01-08 15:11:10,Неизвестная услуга,117384.009582523,Кредитная карта,Port James,Jordan Phillips
b48d70bb-0066-4b60-896f-3ff6f1989321,ece1e2b4-6a56-4003-a88b-057ebdf51dd0,2025-01-16 11:56:09,Налоговое планирование,43440.9265203026,Банковский перевод,Lake Tina,Cynthia Coleman
a9173445-144e-487c-a35c-c2e2810ed355,af3ea1a0-8f37-413e-bd1a-cd80435bbe28,2025-02-14 13:59:25,Налоговое планирование,70084.721633186,Неизвестно,Johnsonfort,Travis Curtis
8ab55571-a8d4-4b93-a049-755f56c83ff3,cef51dee-e421-426c-baf7-27feddf95ea2,2025-01-20 19:49:34,Управление активами,60699.9370209885,Банковский перевод,New Chelseaberg,Alexandra Meyer
fc8f2f34-a767-4fb7-b18f-5c18aaeacf7b,aef0316d-9513-46a4-b460-7b8599dac9af,2025-01-18 11:58:31,Управление активами,43849.71305507447,Банковский перевод,Tonystad,Terry Brown
c56aa3e9-fecc-443d-9e3a-3d07e62edda7,d8f10756-f311-4661-b4bf-2091833aa955,2025-02-09 14:41:52,Инвестиционное консультирование,50429.8380277883,Банковский перевод,Lake Tina,Joshua Fuentes
d06813b1-aafc-4fcc-bb95-492b0b08fa23,Unknown,2025-01-18 14:31:01,Налоговое планирование,33420.5350402121,Банковский перевод,Dannyburgh,Неизвестный консультант
8a097ec5-77d2-4366-bc90-3ea00b154534,ca691d56-3ca8-4e38-ad84-3dcadc8fb4c8,2025-01-06 11:09:07,Управление активами,67321.5297740502,Наличные,Port Michellemouth,Cynthia Coleman
42c7d8fb-4847-4a6f-9809-7867056c5591,25b7a225-487b-4af2-b528-3e24c2c401d1,2025-03-12 15:07:50,Управление активами,53520.4009265772,Кредитная карта,Davidsonborough,Deborah Stone
dcd11716-3ce3-4357-85e9-86d007200c4b,1c07e7f9-22fb-4a03-a700-299434be325e,2025-03-15 04:05:57,Структурирование капитала,26481.6183224664,Наличные,North Hannahmouth,Gregory Williams
ea44db11-06c7-4ff0-81ef-1f162e212235,Unknown,2025-03-18 23:39:48,Финансовое планирование,8220.10598260041,Криптовалюта,Mayoberg,Edwin Cantrell
7aecc98c-2c48-4f6d-9326-3e91ab34aaab,355103c5-c497-4ef9-9604-2844b7fc97b7,INVALID_DATE,Инвестиционное консультирование,1080.75293906351,Банковский перевод,Port Darlene,Jordan Phillips
8827da25-7449-4799-82be-e3282788a549,f4d6777b-9d69-4bb1-acd1-9b6a788cfd24,2025-02-07 03:51:29,Финансовое планирование,78549.3218821595,Криптовалюта,East Matthewmouth,Laura Herrera
cd39dcc1-61dd-4c32-91ec-9f54c4d9fafc,02cf3ca8-60f0-4bef-8e0f-883abce039b5,2025-01-11 20:41:20,Инвестиционное консультирование,45241.4929846373,Банковский перевод,Dannyburgh,Неизвестный консультант
Unknown,6594c2bf-0d84-42ca-80c9-5fe2641737b9,INVALID_DATE,Налоговое планирование,7965.29879824266,Банковский перевод,South Thomas,Terry Brown
72dd2a54-f8e8-4cf0-a969-3ef33e1b2dd0,4bc3948e-d8eb-4745-9c50-b45a96d56313,2025-02-15 14:05:43,Инвестиционное консультирование,5790.69192813379,Банковский перевод,Bondstad,Phillip White
34f80e2e-1b30-41f1-ada5-8021d3f3d5d6,d34fba59-eaab-408d-9692-88e7380ff6f1,2025-02-14 09:24:47,Неизвестная услуга,88189.0567771445,Кредитная карта,New Chelseaberg,Jordan Phillips
5707af45-8c71-46de-bb8b-360c63d12aef,ada30627-db9c-45b6-9fb3-15f1c60187c1,2025-03-17 20:56:26,Инвестиционное консультирование,117929.998670814,Банковский перевод,Michellehaven,Неизвестный консультант
bb553274-4ffa-4bad-8d90-b8d74cf44a74,9a168d5e-765c-4125-8508-a8864d332cbb,2025-02-17 20:51:01,Финансовое планирование,3281.31111136544,Криптовалюта,Ibarramouth,Stephen Jones
9560b5cd-23f2-430e-ba4b-f47bb3db6197,2ededf0a-f086-4166-bbd3-03cd6d49cce0,2025-02-21 11:39:15,Финансовое планирование,42164.2593166802,Банковский перевод,New Dianechester,Ronald Benson
d191b78d-92d1-4337-aad6-0e2094b6f8d7,78c3bc59-3c42-4bbd-a01c-fd38df9c0cfc,2025-02-28 03:48:35,Налоговое планирование,29312.3159814408,Банковский перевод,Dannyburgh,Travis Curtis
551cc119-80a0-4e75-8bbc-c6377ba47b2a,dc0c16b9-196c-4cbf-9bed-573769a7ebaf,2025-01-22 08:14:36,Структурирование капитала,48708.5821314436,Криптовалюта,East Rachelmouth,Joshua Fuentes
160c64ef-8028-4f53-b2d2-fdfa1aa24966,e5ac8364-6d2b-4c28-801a-daf865944388,2025-01-04 12:10:14,Управление активами,76247.1185468333,Кредитная карта,Port Darlene,Katherine Smith
9fb28c7e-d8c4-4582-85db-fe06cb525e26,dda71f44-f70b-43b9-92ec-3d3403a89a59,INVALID_DATE,Управление активами,112405.060813563,Банковский перевод,Bondstad,Chad Raymond
b5268e8a-09c9-4676-b0dc-315bc723450d,8c740e4b-4e9c-4229-9200-11dc1b9dabc9,2025-02-16 17:12:24,Неизвестная услуга,85970.7108912825,Кредитная карта,Port Jordan,Deborah Stone
cfe5e05b-388d-4fdb-b3a8-6ba4ded85b6b,98f93dd0-7fd8-4553-bc7e-af9b8b95243a,2025-01-06 07:27:01,Управление активами,34917.4147640822,Кредитная карта,Karenville,Mary Howard
36257852-9ce1-4d56-bb39-9648928b218b,c90ceda2-1aa3-4559-9f6e-f32f42f3ffbb,2025-03-10 20:12:31,Управление активами,67937.4458510813,Кредитная карта,Dannyburgh,Judith Hansen
6b4a3454-08af-4403-8025-339d29ec533d,8b067ed4-edd3-4456-b2e3-354bdc041805,2025-02-11 05:25:50,Инвестиционное консультирование,94656.1453924332,Кредитная карта,Jeanettetown,David Palmer
15757df4-1676-40e0-b966-8679fbc22d0f,592020f7-f24b-475f-87e6-654600fc3423,2025-02-01 12:46:40,Структурирование капитала,4339.85800764454,Банковский перевод,North Emily,Terry Brown
9d0a9f30-481a-4a4f-a283-921bb5b7fc18,6b6a717e-fdcb-4a6f-8999-e73086d5a12f,2025-01-07 15:43:21,Управление активами,45417.3266476227,Наличные,Неизвестный город,Judith Hansen
043eb022-01e7-4e49-b687-4dca5e312c56,3a89e692-2aa8-4f3c-b769-9e8c26244099,2025-01-06 09:53:10,Управление активами,41934.3889515129,Кредитная карта,Jeanettetown,John Wolfe
08ae4aeb-8dfb-47aa-8dd3-66cc2a3adc04,8a0278dd-68ea-498b-af9f-d6b0d73c3aad,2025-02-06 18:26:49,Структурирование капитала,23959.7998396956,Банковский перевод,Erichaven,Cynthia Coleman
cd599b87-ad02-41b6-9544-bec8df33575c,28ce997b-18f0-4f88-a5d0-a9a8dbf38d47,2025-02-19 11:26:13,Управление активами,72771.0050607633,Неизвестно,Kaneburgh,Joshua Fuentes
522690bb-28a8-42d8-ab31-4c4a6a29809d,b35d7f76-1b27-4277-b889-387730348e31,INVALID_DATE,Инвестиционное консультирование,27219.2071285088,Кредитная карта,Elizabethmouth,Mario Jones
f560eba5-c9fe-4322-bb32-ec902c8aa4fa,549c2c1b-c0ba-4a75-abec-e659ae32dd01,2025-03-12 05:13:48,Инвестиционное консультирование,89376.2480405435,Кредитная карта,Port Darlene,Timothy Brown
16505041-24bb-4049-9bed-d2f4c24e39c2,beb068a0-a987-4db0-9ec6-242c22d62377,2025-01-17 21:00:37,Финансовое планирование,93058.9443910938,Наличные,Mayoberg,Ethan Lowe
ea8438c5-283e-48cb-aa12-1d45061949e1,fcfc4376-5e39-418d-bea3-3628e8cc9642,2025-02-12 04:15:26,Инвестиционное консультирование,64609.6635826074,Кредитная карта,East Jamie,Laura Herrera
2d58a1eb-604e-4e2b-bd58-8320c2df8610,fe1fd02d-1e67-4192-af72-a88ca4da03b6,2025-02-11 11:07:22,Управление активами,71440.8171720547,Банковский перевод,Erichaven,Jessica Bates
68a3412c-815d-4657-a38f-1b98a03ca4a2,3d07de42-82d0-43df-8951-ddbff36b80ee,2025-03-01 15:51:45,Структурирование капитала,1217.45553414862,Кредитная карта,East Rachelmouth,Harold Gibson
8f72e829-2d73-4147-8c10-e4d923df44d8,6af49668-acb1-46f4-ba49-1a0838d916b8,2025-02-03 20:33:46,Инвестиционное консультирование,41590.6465176795,Наличные,Matthewsville,Alexandra Meyer
83ab79c4-d383-4e2a-a9df-37a8285cc066,de84f2db-25d2-4f1d-96de-8cbed91ebfa1,2025-02-21 13:47:18,Структурирование капитала,62747.7933865468,Кредитная карта,Trevinoberg,Nicholas Barry
d3190926-398c-4bdc-a3e7-9cc71bdeb792,79f343d7-f223-4607-af9c-116f709b711d,2025-01-21 21:18:01,Управление активами,88676.877551453,Кредитная карта,New Chelseaberg,William Bell
a7943dd9-08f5-45b6-a2e8-a064db81dee3,8e51ce53-6b1f-437e-b6a8-7026236e8190,INVALID_DATE,Инвестиционное консультирование,75245.3297031499,Неизвестно,Harrisberg,Emily Stewart
4da0a3e7-aeb2-4b7f-8017-ae7c2d21313a,8caa919d-51d2-4e10-9239-11cbee97b22d,2025-01-16 20:39:51,Управление активами,61371.391404014,Неизвестно,Patelbury,David Thompson
a6b1221c-6486-4d64-93f6-733499b2cb98,10ced636-c5ab-45a9-b860-a10dd8d1ef65,2025-01-02 23:45:55,Финансовое планирование,9277.71151003303,Банковский перевод,North Hannahmouth,Antonio Benton
a4bd20c6-2d78-481b-bf05-7a2b3a0827a0,7ba61094-53d9-4c1a-bf81-7e1e76aff909,2025-01-03 16:01:18,Финансовое планирование,21418.8505374789,Банковский перевод,New Chelseaberg,Tiffany James
45ae903b-3707-4eca-abe3-139326d9a11f,f823d485-9f4e-4bff-a1af-4374196ac789,2025-02-27 05:51:26,Инвестиционное консультирование,4496.57806196918,Кредитная карта,Matthewsville,David Thompson
84ebdf77-af78-46cc-9bd5-12263b7d3cf2,e7d40588-cb75-4f84-9467-01111588c96a,2025-02-13 22:17:47,Инвестиционное консультирование,71745.3989793193,Кредитная карта,Lake Arielmouth,Gregory Williams
1d1bbbb3-6504-4532-82a3-7fc641a1ee89,Unknown,2025-01-14 18:43:57,Налоговое планирование,64942.0989734863,Неизвестно,Aprilstad,John Wolfe
c1aa5830-8eee-422d-8295-4ed997c002fd,10f90ffd-eb01-4ab6-9052-570403e9cdf5,2025-01-12 06:34:55,Инвестиционное консультирование,7519.95095124395,Банковский перевод,Hamiltontown,Emily Stewart
d22b5b73-74e5-46b8-be7f-fe377a728bff,f9f5fdb5-c0f6-4b6b-9be4-3e41e8126743,2025-02-02 15:34:55,Управление активами,106976.235800171,Кредитная карта,East Matthewmouth,Cynthia Coleman
ab5f3649-099f-4032-ad94-55710c8da19e,a1dfcc9c-0047-482e-8030-def3dba2e73b,INVALID_DATE,Управление активами,100993.057436511,Кредитная карта,Michellehaven,Travis Curtis
2a2c9c0d-3072-4bd3-ba87-bd9987b51e1b,9c1b88cf-c67e-44db-a6bb-b36b67f226f1,2025-01-04 05:49:14,Финансовое планирование,57908.526346117,Кредитная карта,Kaneburgh,Laura Herrera
21f709f4-22be-4f7f-ab3f-fd96101e371a,82833b44-2940-42c6-ba46-97f30f5de6da,2025-01-30 21:02:11,Инвестиционное консультирование,77606.5676670826,Банковский перевод,Elizabethmouth,Chad Raymond
Unknown,8e523795-cb50-4f3f-929b-5ba8ad21d6e9,2025-02-12 01:03:24,Налоговое планирование,39041.9646033151,Неизвестно,Jeanettetown,Cynthia Coleman
98d879d9-af32-4446-8517-a77f2e65dce6,1d954f04-fc05-43d9-9846-3637673c6abc,INVALID_DATE,Структурирование капитала,6672.9237738593,Неизвестно,Ibarramouth,Dylan Martin
473ddffd-cbbf-4a9b-b8e9-cc35d403cbc0,ef01fec5-d9f2-423f-80fa-f1fce5757496,2025-03-17 00:54:56,Структурирование капитала,68039.7920898504,Наличные,North Hannahmouth,Harold Gibson
e372540b-1633-4bbd-8e98-a7cea51dd4b7,583dbd9e-8a8b-44cb-a971-8c68f923ba6c,2025-03-16 23:10:01,Структурирование капитала,48386.3290640107,Банковский перевод,Mirandaside,Deborah Stone
4a1352be-b3fc-4aba-80ff-fa9a8fdaefc0,fb9d9590-91fa-450c-b418-ebeb109112ff,2025-02-05 00:27:11,Управление активами,13105.5801083833,Банковский перевод,West Jaymouth,Mary Howard
61e9b300-c9dd-45db-ab7a-d51372ba19c0,Unknown,2025-02-09 23:53:55,Управление активами,34143.5907511656,Кредитная карта,Dannyburgh,Gregory Williams
ebf48a43-76ab-48d3-8ef0-7d762fec8c46,6125d31e-3e46-4623-87a0-0d016fa2eac4,2025-03-03 10:30:47,Финансовое планирование,15440.0503581297,Кредитная карта,Lake Arielmouth,Emily Stewart
2e4c607d-0553-471f-8774-bbab1f14ef38,83ab8dad-1aa7-4170-9892-9ef43e49eedf,INVALID_DATE,Неизвестная услуга,119621.24641857,Кредитная карта,New Tommyborough,Tiffany James
d80d4731-51a5-4795-9449-fc78531a88bf,f9bffb6d-ebd9-481b-b27e-b3efe5ab2731,INVALID_DATE,Неизвестная услуга,9554.31894007733,Банковский перевод,Ronaldville,Judith Hansen
1c7e8484-4ba0-42e2-af8d-41280886725f,8ef2f668-37ea-4964-a326-3bb87c95d49f,2025-01-19 01:07:23,Налоговое планирование,51064.3487014339,Банковский перевод,South Andrew,Joshua Fuentes
7bb5aaef-bf5e-4a40-8b11-74bb08b4f6ae,9688f989-e5b3-4016-a18b-e2d442dbd9bc,2025-03-09 05:40:21,Инвестиционное консультирование,22651.2347632588,Банковский перевод,North Hannahmouth,Jordan Phillips
c4d4955d-0310-4483-bf41-3f447a32771e,0bd3ddc9-633a-4d06-8e63-665fcb92ea8c,2025-01-19 14:05:33,Неизвестная услуга,46690.5113020888,Кредитная карта,Cruzport,Catherine Lawson
f665aca0-181d-4164-a88d-de0c946d8716,5c978ec9-0634-4314-a428-9db387590c25,2025-01-04 17:27:09,Структурирование капитала,11922.81844167,Банковский перевод,Port Jordan,Terry Brown
36a8f4f7-5c9a-4cce-bad4-7e6a15d5e1bc,edc0a73a-0a9c-481e-9f7e-fb2f24e26742,2025-01-18 06:34:55,Налоговое планирование,113914.341936924,Криптовалюта,New Tommyborough,Phillip White
1c50f536-482f-4b82-ac1c-42d3b50c98b7,a3b94cca-7b14-4268-9eff-4f288a515671,2025-02-02 06:25:56,Структурирование капитала,43430.4379594822,Банковский перевод,Trevinoberg,Julie Jones
be0747f1-895c-434d-8399-bfefcee2b4ac,6117b086-f2be-4b63-91b3-de30a70b7a5e,2025-03-01 18:42:49,Неизвестная услуга,26787.8891497006,Банковский перевод,Hamiltontown,Stephen Jones
c614f274-d086-472b-b492-6953e6751bc5,eb5a79a1-a1ba-44c0-a277-24e94ab26d20,2025-03-17 10:16:12,Финансовое планирование,202776.660173993,Наличные,North Hannahmouth,Alexandra Meyer
45862f2a-2bc4-472e-8902-003e5abbfca2,32037290-fee3-4063-a182-49f9f66c79cc,2025-02-27 07:06:33,Инвестиционное консультирование,36982.6428490221,Кредитная карта,North Emily,Неизвестный консультант
00dce4d2-f1c6-47c3-b473-ea6f16c5d987,79669093-02a8-413c-a8eb-a8b1ed162a50,2025-03-19 17:57:10,Налоговое планирование,37657.3198393786,Наличные,Ibarramouth,Michelle Morse
c9f24684-3126-48c5-bcce-64af3a35b933,40071e27-9d0d-47e5-82c7-92b396058c2f,INVALID_DATE,Налоговое планирование,73999.4887264565,Банковский перевод,East Rachelmouth,Ronald Shepherd
cc6dc0a5-287d-4e1b-b82b-e12610cba5f2,d94e9b5f-3db8-4fe4-813a-a0aeb6b4bc0f,INVALID_DATE,Управление активами,106346.265749366,Банковский перевод,New Tommyborough,Неизвестный консультант
06fba6ec-880f-4f23-a613-444547481f1a,01553763-3f21-404f-88f6-04180411c668,INVALID_DATE,Финансовое планирование,78710.6315837855,Банковский перевод,Lake Sallychester,Laura Herrera
0cfc9cb7-aece-4917-9a93-2c424793a969,74f4e4e7-e020-4a5b-8edb-588a93fc57be,2025-02-28 00:40:21,Управление активами,15723.5017590507,Кредитная карта,Roberttown,Harold Gibson
dc185c80-2f5e-4a61-a73a-84c4f98d2a8c,8e3b78e6-8a89-4144-bfb6-ff8e32311a00,2025-02-27 17:41:44,Инвестиционное консультирование,127934.004543365,Криптовалюта,Patelbury,Mary Howard
3f847982-e83a-4288-9896-e0d8d35e9930,2ee27af7-8261-472b-ab03-fa8e29e9df54,2025-03-11 04:24:50,Неизвестная услуга,19278.087013026,Кредитная карта,South Thomas,Jessica Bates
a583b506-bc46-4e5c-a011-9154f17d9a67,195ad039-b030-4d27-8ac8-1b4aa2eda8ab,2025-01-06 02:16:27,Неизвестная услуга,7714.02597466584,Кредитная карта,Lake Tina,David Palmer
cb6d79d2-f551-45fd-a59b-e83361a8689e,eb55c580-393f-4a14-a54c-77baccf0f7e3,2025-01-27 03:23:16,Инвестиционное консультирование,81254.7316054307,Банковский перевод,Ronaldville,Cheryl Waller
9b2a3075-6b50-4db9-91e8-ce2f501ad483,d7fef298-c9e6-4e88-8a7e-e1513b9e0c4c,INVALID_DATE,Управление активами,79914.1946305758,Наличные,Elizabethmouth,Timothy Brown
91449596-737a-4679-9829-e80a34d3777c,572e9cac-dce1-40a1-b63c-27bbf1b72e3a,INVALID_DATE,Структурирование капитала,56040.1987834919,Кредитная карта,East Jamie,Joshua Fuentes
ff810054-3c93-41dc-9e26-1d63c8bf6dc1,50c9570c-5e1c-43fc-9d3c-d61ddeb5d19f,2025-02-28 01:15:12,Структурирование капитала,725.131320491865,Кредитная карта,East Jamie,Ronald Benson
26468318-f6a8-41a6-b219-bb6b8ef33698,57de1c55-e2c1-4d25-adcc-a82b9cee5860,2025-02-17 18:11:49,Структурирование капитала,45501.9879693663,Банковский перевод,New Chelseaberg,Rachel Williamson
Unknown,c0c645a2-0f5b-4d0c-bc73-c8a2450e0254,INVALID_DATE,Структурирование капитала,44422.3169634796,Наличные,Lake Arielmouth,Teresa Baker
f02c3f1d-36f1-49af-9963-b537e208a98f,b3a95715-6b65-4c9f-939f-587babfb3369,2025-01-19 21:38:12,Неизвестная услуга,98444.7733031226,Кредитная карта,West Meredithhaven,Alexandra Meyer
a01bda9d-a782-4c41-8590-aa34e3bef84e,Unknown,2025-01-01 12:16:02,Налоговое планирование,30212.7369966514,Банковский перевод,North Patrickport,Jason Beard
a2296380-9c21-41b9-a288-0916baa3d587,f9112075-b682-4045-bf95-102bd749aa19,2025-02-15 23:29:45,Структурирование капитала,43849.71305507447,Криптовалюта,Matthewsville,Chad Raymond
ab649edc-3476-41d9-876e-72e95ddb934c,ab9920d0-e1b2-475a-9987-8bcd2af3aa63,2025-03-13 02:48:48,Финансовое планирование,69008.1742698839,Неизвестно,New Zacharyport,David Thompson
f8028edb-e113-4ae2-aa6a-2814e992f4b5,3545b2ea-737b-4f52-8f4b-91c9c173234f,2025-01-14 10:25:34,Финансовое планирование,43849.71305507447,Банковский перевод,Mirandaside,Patricia Haas
c8a0b2ed-1468-4e68-9191-c55d2d3325ca,a5419f45-2194-435f-8624-a34ae6a23759,2025-01-01 16:19:13,Управление активами,62391.0365346401,Кредитная карта,Port Jordan,Tiffany James
Unknown,a3f6bd35-8b4b-44a2-b0fa-604287cc2a7c,INVALID_DATE,Инвестиционное консультирование,27315.3764422567,Неизвестно,Port Jordan,Gregory Williams
a337adba-7c74-41f5-875c-0c8cad6a6f08,2864ec5a-0a7b-4a69-b965-21c59ffb682c,2025-03-02 19:43:18,Инвестиционное консультирование,137002.164366706,Кредитная карта,Davidmouth,Chad Raymond
81c063ed-f277-4e61-86c6-9055460a24ad,d6d7c049-fe8e-46f6-b171-14c20558394b,2025-01-18 00:34:07,Управление активами,43849.71305507447,Банковский перевод,Ibarramouth,Jason Beard
3dc79224-f382-49ae-b061-d6fdf9c6db7a,97be7082-9e95-4b58-9fa4-e4c684818a75,2025-01-24 22:03:31,Налоговое планирование,43849.71305507447,Криптовалюта,Jeanettetown,Неизвестный консультант
9f2fe499-a814-4649-aef2-5f48eaf7e0ae,7b2dfc56-1ded-4196-b7e1-f9efc46e3531,2025-02-06 06:11:38,Налоговое планирование,5641.25931496194,Наличные,Cruzport,Rachel Williamson
3d4fef8c-68f1-4762-84ef-36674ddd8521,30fdd9e7-3700-403f-ba9a-2b67e83737a6,2025-02-27 09:16:14,Инвестиционное консультирование,86876.3823505297,Кредитная карта,Lake Arielmouth,David Palmer
53cc1525-bdd6-46ea-9192-37247c44890f,c00e0d19-8185-4197-b999-b348f6a3843c,2025-03-14 20:25:04,Инвестиционное консультирование,41465.6459641908,Криптовалюта,Karenville,Stephen Jones
096bf4cb-2a6e-41e4-a2c6-367ef2df57e3,fe3ebdd2-2c2a-4a0b-a7e9-fbfb036ccdbd,INVALID_DATE,Финансовое планирование,7309.11003706436,Банковский перевод,Port Jordan,Stephen Jones
e88c889a-6b39-463a-91c4-059d61f15e8f,b549a0ae-7a1c-4339-a561-ccd635b30ec9,2025-03-18 19:41:39,Управление активами,88568.525459486,Банковский перевод,Aprilstad,Kirsten Martin
Unknown,5b80a47b-6da5-48e3-9f52-74c2a0ebec5b,2025-03-17 22:02:49,Неизвестная услуга,48036.2909885843,Банковский перевод,North Emily,Alexandra Meyer
ecb203d0-d107-48af-b82a-8a3e2955db44,347a23d7-5b6f-4c35-9aaa-ec40c27eda9a,2025-03-19 10:45:03,Управление активами,11439.1287248236,Наличные,Mirandaside,Mario Jones
95a2797a-5f28-43e4-8435-43369398cbae,ef1165d4-5142-41da-b188-77a405008e67,2025-02-16 13:15:07,Управление активами,88388.7295361316,Кредитная карта,New Chelseaberg,Chad Raymond
57f5cc35-7059-4bfc-8bb9-25e8ce625f47,419e638f-0f18-4aa1-821a-06e740c68ea6,2025-03-11 17:36:09,Управление активами,14356.0380598196,Кредитная карта,Davidsonborough,Teresa Baker
bf9e782a-997d-45cc-a925-a02364149867,29dcb0f9-a1f2-4469-af6b-b049d06908e0,2025-02-17 01:04:22,Структурирование капитала,43849.71305507447,Банковский перевод,Ronaldville,Frank Pollard
a57168c0-4184-46a4-b402-f278ca76fac8,Unknown,2025-02-03 22:45:19,Финансовое планирование,41655.8551319432,Кредитная карта,New Zacharyport,Melissa Pena
b2e49870-5e62-4168-ba80-dccef826eb47,d65c63cc-4b10-4945-b214-2980ec133110,INVALID_DATE,Структурирование капитала,8682.68269148204,Кредитная карта,Aprilstad,Erik Garcia
Unknown,f2bbf370-49e2-4b3c-b8b8-4ce37d2815b8,2025-03-18 12:19:27,Управление активами,112801.07135567,Кредитная карта,East Rachelmouth,David Palmer
5d907d02-7b63-4a72-a2ca-3c20de19567c,d5d75558-a45d-4800-9601-7b2a9ae65cc4,2025-02-27 06:32:59,Неизвестная услуга,160759.98666032,Кредитная карта,Mayoberg,Joshua Fuentes
626aeea8-95da-4a15-b457-91d297a984e8,f3d7edec-604c-44cc-93a7-61ee6fb55e7b,2025-02-17 17:25:50,Финансовое планирование,66599.8510989216,Наличные,Kaneburgh,Stephen Jones
aa87d60c-17e5-44a8-9c86-4f150976b898,c3df7f49-64be-409c-b9f5-3846632a7f60,2025-03-17 02:24:54,Структурирование капитала,17706.7672344871,Кредитная карта,Michellehaven,Gregory Williams
9db9252b-1f9d-483e-b579-922520ad3c2d,4ce93fda-9936-4220-bcfc-937e9f139486,2025-01-25 07:45:38,Налоговое планирование,51403.4769106529,Кредитная карта,East Matthewmouth,Michelle Morse
2fbbe9b0-3b66-47c9-abbd-6366ecde51ea,9cb7b9d2-613b-4dec-8488-c8a17ee05291,2025-01-29 13:50:25,Инвестиционное консультирование,25535.091906814,Кредитная карта,Lake Tina,Erik Garcia
d682dbba-d86d-4b72-b700-fd6d739a6595,c4e9811e-2dfc-4a53-a582-a0dea3e7f120,2025-03-18 10:48:29,Инвестиционное консультирование,70126.7299458381,Кредитная карта,North Patrickport,Phillip White
c69f71e6-dc13-49af-8b2a-eb33bf070bef,be897452-a8f0-443c-bfb5-b562a0a2b97f,2025-03-15 23:29:38,Управление активами,20269.0135204632,Кредитная карта,Port Darlene,Lisa Sanchez MD
